"OmittedPath","KeptPath","Bytes","SHA256"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/192-PCF8591T AD实验/I2C.LST","单片机设计实例350例/单片机实例（350例）/192-PCF8591T AD实验/I2C.LST","7906","A49C7B6F75A3D4CED86E83DB9A9C67E2E23DB33845032BA2D33B014145772F8B"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/192-PCF8591T AD实验/I2C.OBJ","单片机设计实例350例/单片机实例（350例）/192-PCF8591T AD实验/I2C.OBJ","7973","E4F1B43BC6278A24E8741274CFB63F9557BCD024A1364B851E890317DA038DA3"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/207-12864测试程序/12864zk.asm","单片机设计实例350例/单片机实例（350例）/207-12864测试程序/12864zk.asm","21411","A72878A9A17AEB6A4D0957C5F0A91A5F376D9A37F209BC1ADAEE7BAE9758B7D9"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/207-12864测试程序/12864zk.LST","单片机设计实例350例/单片机实例（350例）/207-12864测试程序/12864zk.LST","59866","4AA86F3414858B5C36486572D7AA7D43292E4580C1FCE7279D760E2DD7970C5B"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/207-12864测试程序/12864zk.OBJ","单片机设计实例350例/单片机实例（350例）/207-12864测试程序/12864zk.OBJ","4820","56AA15450EA4E4DE71A2405D80C6F802D675EB50D2755C98B68CF059BE185CCA"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864.hex","单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864.hex","1762","7B163D311E48FEFBCA119D1B4EB79E432BBEB497E804426C72D75DB10F085A6E"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864.lnp","单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864.lnp","46","631B619396D7C3AEB97901C38D494D056EA511311C15A0ACDE7E208FB2150646"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864.M51","单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864.M51","8421","3AA56B65FFFF19B32FAE97FCA3CA57539791A376687D52709233F3EC95C05C00"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864.Opt","单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864.Opt","1296","07A3AABE62B7122CB01BF2F3B86F8811EA6C6EA74AE9815049FC90CFDEC20D6F"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864.plg","单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864.plg","559","608E3C611B923667B23B6272C4041A7D663425709A23DAD754B80A9F90C68CA4"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864.Uv2","单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864.Uv2","2133","FBDE185031DCADE08B9E714CD100D479C81BB9DAE3F761BF83247CAE93467947"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864串口.c","单片机设计实例350例/单片机实例（350例）/208-12864串行驱动演示/12864串口.c","2709","75C55D619E88529ECFAAEE0AFCA97C6F8B64E59734B171314E1237EBB02C684F"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/209-12864生产厂程序/ST7920.pdf","单片机设计实例350例/单片机实例（350例）/209-12864生产厂程序/ST7920.pdf","516541","5E8521F1F4E9CCF89302FE59795F93E9A13E4F74D924E8316CA21CD9017B2435"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.hex","单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.hex","1213","01A73ACE8FEC2E2FABCD9026C5DFF3FAD72E1F1DEE9AB610D65E834654AB7341"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.lnp","单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.lnp","42","623275BA99C5736A37DE2BCA264DBB7C366844F47A20C2B1DC8644B091C9B500"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.LST","单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.LST","6751","8B127EAC1DF7A6CAAF10D9F51E92061FD1BB0797951E2686BA89FDF8C9AE9EC1"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.M51","单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.M51","8671","CEED772D194F02AD82BE544385C37B99B02911D75FC18FD7A71004BF10291E18"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.OBJ","单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.OBJ","7618","CB4894EE02A74059BFC06CCCBB4A4507F4D91CED3CC9FC33883E835450D2FEB6"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.Opt","单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.Opt","1237","F13C07EE8234A16C2B9CB79E0403B219AAB70BAF66E3739470EEA6C651726427"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.plg","单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.plg","378","0E632B46BFAE059F1C844D39DDA307EA8F2994081D45C0CAE0567B1B2EFDF087"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.Uv2","单片机设计实例350例/单片机实例（350例）/210-12864中文显示测试/12864.Uv2","2132","52F92D511CF402C984723AFC7ADC86FF3CB96B21F971414644750C3781265B96"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/211-LCD12864/LCD12864.aps","单片机设计实例350例/单片机实例（350例）/211-LCD12864/LCD12864.aps","3289","E837F0B7FE805EABA7C1C463171C3F840D3EB7A5610DF551EC7EC1AC87086F54"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/216-中文12864/12864_Opt.Bak","单片机设计实例350例/单片机实例（350例）/216-中文12864/12864_Opt.Bak","1584","6B57409F66465126280A947BE7EAA05DFF641AEA5FFE6DA37851331E9730D476"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/216-中文12864/12864_Uv2.Bak","单片机设计实例350例/单片机实例（350例）/216-中文12864/12864_Uv2.Bak","2117","F16EC42059C205C8D24CB2EC9703C6929FAC8D7939E7E1CD20869F52375ED90C"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/231-矩阵键盘/keyboard_Opt.Bak","单片机设计实例350例/单片机实例（350例）/231-矩阵键盘/keyboard_Opt.Bak","1025","20119DFED9CA1CB79B11F38996D8082B2685013F58705E994CA9DD98D407518D"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.hex","单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.hex","4454","34E097988D2A2E72FE2D7DEC3C446873AD3A617318BB5283ADABE3FED6B8BB19"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.LST","单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.LST","6904","6672E82D46DD8935EAE05E5DE678ECD3581ADDBD9459BCA0ED63682D94F5AD0B"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.M51","单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.M51","10764","E7B371646CF356768D993711B9F823879F59146770E43E7AB2EB24C303842174"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.OBJ","单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.OBJ","7062","BE3852CAD417722DD264702293E90B2E5F9A63FE2CB9D894D254D7765E9F02F5"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.Opt","单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.Opt","1286","D996BA5A8338DEDBAFDD9E76AD0F68EAA2BC899B74276365716446F41D21C324"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.plg","单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.plg","572","1BC289463F15CA214CB4D720857CB48FACE3B00F79669747D5597DE19CC52F13"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.Uv2","单片机设计实例350例/单片机实例（350例）/232-液晶LCM1602/lcd1602.Uv2","2017","99530A75154F5D749AA715F887DAB233121AC1E6543A5F36356DBC405AF2B5E5"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.hex","单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.hex","2350","4360433D21A91F729C12E606301C50EC49AB45A26CD71E40EEA326F11C236FB6"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.LST","单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.LST","11077","E756450B491AA2601F4715205E27B563AB9B724E1FD0A691F0E277F816DF7FA5"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.M51","单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.M51","12357","F801FFCAE3D699F541761A655574FF9BA2E32D9033B5D4C6DAECF54A4BD0E619"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.OBJ","单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.OBJ","9991","23ABB0334BBA3EF5AA0E5AFC294C2162AA65E70D1D545DFA5D1C8D12E9B1A6B7"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.Opt","单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.Opt","1280","424B784B775C75F33787875EE6F35BB3FAA0A0D5406BD87D044627FB589D81E6"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.plg","单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.plg","383","92B684C22BB2AC3E8868652DD62B05BB23557BC4F5FDC3C2EE1FCC9EDF9EB16C"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.Uv2","单片机设计实例350例/单片机实例（350例）/234-EEPROM24c02/24c02.Uv2","2011","33D755FD06E0019F63F408CB853A7528522EFA878BA114A20A0850303B9BDACD"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/235-开机次数记忆/开机次数记忆_Opt.Bak","单片机设计实例350例/单片机实例（350例）/235-开机次数记忆/开机次数记忆_Opt.Bak","1026","CE335911292DC286B406E25E86D8D66D7DACB844B4D84AD26709D675D514939B"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/235-开机次数记忆/开机次数记忆_Uv2.Bak","单片机课程设计/基于单片机的跳舞机器人/跳舞机器人.c","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/242-字库LCD12864液晶测试/液晶.hex","单片机设计实例350例/单片机实例（350例）/242-字库LCD12864液晶测试/液晶.hex","8100","4DB3E6D612DF879A95375794E9F08AA2A100D92C2B2A2C6DC85CC88B2A748B07"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/242-字库LCD12864液晶测试/液晶.M51","单片机设计实例350例/单片机实例（350例）/242-字库LCD12864液晶测试/液晶.M51","11387","14B2531C88F5EB1FE862FDC426C4D60FA773C4F53BED7068DCCFF7AB327B2017"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/242-字库LCD12864液晶测试/液晶.Opt","单片机设计实例350例/单片机实例（350例）/242-字库LCD12864液晶测试/液晶.Opt","1496","04D86D0603EA195C89655AD15467404C711BB9C5CE77200EE9EA48CC4C6EF02C"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/242-字库LCD12864液晶测试/液晶.plg","单片机设计实例350例/单片机实例（350例）/242-字库LCD12864液晶测试/液晶.plg","394","9145258F16C9D43E19B63748ECB0073EA536366634E172DD5ED2406F4E73ECF3"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/242-字库LCD12864液晶测试/液晶.Uv2","单片机设计实例350例/单片机实例（350例）/179-液晶12864并行/液晶_Uv2.Bak","2018","253D20DE257687BF9307AE1CDD490EBF5359A7EB6D21549A2A4DEBEB3D52922B"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/243-液晶数码综合显示/综合显示_Opt.Bak","单片机设计实例350例/单片机实例（350例）/243-液晶数码综合显示/综合显示_Opt.Bak","893","A41DEA57A8FE5BB1F6D30711F9D7015455A71CCE41FB9AABBB84EA992C4F3C3E"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/243-液晶数码综合显示/综合显示_Uv2.Bak","单片机设计实例350例/单片机实例（350例）/243-液晶数码综合显示/综合显示_Uv2.Bak","1705","9399DEFB15645DDC0D9B29ADFC4D444748A6D006B27143E8AF3D28E008F34022"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/256-红外收发演示/红外收发演示_Opt.Bak","单片机设计实例350例/单片机实例（350例）/256-红外收发演示/红外收发演示_Opt.Bak","1022","CBDB2DAE909F28482E827D7F707ABB37D24DD809012BEA067CE4414751BFBFC6"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/256-红外收发演示/红外收发演示_Uv2.Bak","单片机课程设计/基于单片机的跳舞机器人/跳舞机器人.c","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/265-AD_DA_PCF8591/AD_DA.c","单片机设计实例350例/单片机实例（350例）/265-AD_DA_PCF8591/AD_DA.c","6228","3951BC556BE9BD26449B7E365E150D944302BC39D432DBDE8DC6270697F423B0"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/266-液晶AD_DA_PCF8591/DA_AD","单片机设计实例350例/单片机实例（350例）/266-液晶AD_DA_PCF8591/DA_AD","14545","5BB83135B972E57869643BC96052A4BCE10CEBC35D0C00AB3569C1D99032B2A9"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/281-用P0口显示条件运算结果/ex14.DSN","单片机设计实例350例/单片机实例（350例）/281-用P0口显示条件运算结果/ex14.DSN","85861","19C5C3DE2D6BDD95E66F75DB9432F0322A8EE6AD66F39E1E8067D2A0B921189D"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/281-用P0口显示条件运算结果/ex14.hex","单片机设计实例350例/单片机实例（350例）/281-用P0口显示条件运算结果/ex14.hex","92","550F1BF5A62A4F93004F4008AE928DF8439DAC856A3E4D0F0B6572F85F4A3DF0"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/282-用P0口显示按位异或运算结果/ex15.c","单片机设计实例350例/单片机实例（350例）/282-用P0口显示按位异或运算结果/ex15.c","222","E9FBB1EF0A4D9FF8615DB7EF22D0738CC330AD27671CBCCDF6E54668CF49BB2D"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/289-包含单片机寄存器的头文件/ex22.DSN","单片机设计实例350例/单片机实例（350例）/289-包含单片机寄存器的头文件/ex22.DSN","78504","B17CE602979EB4D6A343DF2BB56494C1F5E6C0AF33ED9A926E832ECF1D5BA447"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/289-包含单片机寄存器的头文件/ex22.hex","单片机设计实例350例/单片机实例（350例）/289-包含单片机寄存器的头文件/ex22.hex","160","62D98FB2B054B3781E4964F6B3F9DEDA38723E9F9A184E8D9F75E235CBB86685"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/298-用数组作函数参数控制流水花样/ex31.c","单片机设计实例350例/单片机实例（350例）/298-用数组作函数参数控制流水花样/ex31.c","818","99CBE0237BDEF99A2362CD9C0EC7C8F04293485BBFA551CF7D335C71CB916455"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/299-用数组作函数参数控制流水花样/ex32.c","单片机设计实例350例/单片机实例（350例）/299-用数组作函数参数控制流水花样/ex32.c","1326","B7D160C244206F48751FAC63F939895C9FE3CC17802F3A9D2483DBD2437905F1"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/300-用函数型指针控制P1口灯花样/ex33.c","单片机设计实例350例/单片机实例（350例）/300-用函数型指针控制P1口灯花样/ex33.c","1096","9406E1D547A638EACE8E73876D1CFEBF2DE275AB36CFCB0FBC4B9501A677C59C"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/321-方式0控制流水灯循环点亮/ex55.DSN","单片机设计实例350例/单片机实例（350例）/321-方式0控制流水灯循环点亮/ex55.DSN","80088","A9F0431C45B4D5226F8CCBD6DA07C2DE48C1DC9DD59EF8A64B532600E8CC272F"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/321-方式0控制流水灯循环点亮/ex55.hex","单片机设计实例350例/单片机实例（350例）/321-方式0控制流水灯循环点亮/ex55.hex","263","20493CD04545210B5BC2A81560ADB91ACFB0E50FDF0636ADB89876AEED30FD18"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/325-单片机接收PC发出的数据/ex59.DSN","单片机设计实例350例/单片机实例（350例）/325-单片机接收PC发出的数据/ex59.DSN","97302","3E6518F8792462BB56FDB52E1D5667E64C3379894946084F1E2FFED5272E2705"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/325-单片机接收PC发出的数据/ex59.hex","单片机设计实例350例/单片机实例（350例）/322-数据发送程序/receive.hex","189","08DB83C0E77C9F885EDB27EA8BD28E77C2162D32F0BC0DC58F7D4FBEEC43A724"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/325-单片机接收PC发出的数据/ex59.PWI","单片机设计实例350例/单片机实例（350例）/325-单片机接收PC发出的数据/ex59.PWI","653","67D943FD9A981D035D46EDEACFA88BF7409FDC3DCFF277786757B6D53B7BFC9A"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/330-用数码管显示动态检测结果/ex64.DSN","单片机设计实例350例/单片机实例（350例）/330-用数码管显示动态检测结果/ex64.DSN","82403","BED62D05144607A56B25A2C1110DC8EF30DA49B80F6C2E9F3720FA6D6BE727C7"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/330-用数码管显示动态检测结果/ex64.hex","单片机设计实例350例/单片机实例（350例）/330-用数码管显示动态检测结果/ex64.hex","1350","FB46B95E7E94ECCC789F6E883BB2A50741BED7793F5FA1116D225CC0E08B5F1B"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/336-软件消抖的独立式键盘输入实验/ex70.c","单片机设计实例350例/单片机实例（350例）/336-软件消抖的独立式键盘输入实验/ex70.c","873","FBA3B3709A87A5994115B458CC0A0DDF8AFFCFCB17E880F024678EEA827E5F12"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/341-独立式键盘调时的数码时钟实验/ex75.c","单片机设计实例350例/单片机实例（350例）/341-独立式键盘调时的数码时钟实验/ex75.c","5384","3060E286407EA423FDC99A9EB4F7B0BF7445FB75FA09F08F6463C7109AB8310D"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/53-2按键加减操作数码管显示/2按键加减操作.c","单片机设计实例350例/单片机实例（350例）/53-2按键加减操作数码管显示/2按键加减操作.c","3674","3202DA1BF1C918EF367077BDBBDA67A26E21A020790CEC85EEEDE1C17FD900B9"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/55-多位数按键加减（不闪烁）/多位数按键加减.c","单片机设计实例350例/单片机实例（350例）/55-多位数按键加减（不闪烁）/多位数按键加减.c","3760","1B1AB71DC501CBD57D8B2E003D65CF12B1CD4332E064809A3C0A65BD8BE4D83B"
"单片机设计实例350例/单片机设计实例350例/单片机实例（350例）/65-矩阵键盘密码锁/密码锁.uvgui.DELL","单片机设计实例350例/单片机实例（350例）/65-矩阵键盘密码锁/密码锁.uvgui.DELL","70621","19D8D0355FE7223A1FB76664A781DBC8BD1352B515236C70795DE26A0D2EF760"
"单片机设计实例350例/单片机实例（350例）/118-红外解码1602液晶显示/obj/红外解码1602液晶显示.plg","单片机设计实例350例/单片机实例（350例）/118-红外解码1602液晶显示/红外解码1602液晶显示.plg","195","2A0579BF1F4F5A0D188C9873B3D7AACAAFD977764186DF42029A9EB52574E0D7"
"单片机设计实例350例/单片机实例（350例）/128-双色点阵1种颜色显示测试/obj/双色点阵1种颜色显示测试.plg","单片机设计实例350例/单片机实例（350例）/128-双色点阵1种颜色显示测试/双色点阵1种颜色显示测试.plg","201","3C9B89AF5A877EAE311D1AE76F93107BDE04D4671F7EF049582C7D8053FFC45D"
"单片机设计实例350例/单片机实例（350例）/132-双色点阵双色交替动态显示/obj/双色点阵双色交替动态显示.plg","单片机设计实例350例/单片机实例（350例）/132-双色点阵双色交替动态显示/双色点阵双色交替动态显示.plg","203","37A2695C168B241AC2613B23CD05F7A6215335C49442EC34EBA44C47FE1CB9EA"
"单片机课程设计/单片机Protues仿真/33个毕业设计单片机类/数控直流稳压电源完整论文/数控直流稳压电源完整论文.doc","单片机课程设计2/33个毕业设计——单片机类/数控直流稳压电源完整论文/数控直流稳压电源完整论文.doc","112128","6EF53351350EB3B0E2136D8CCC5B0CDB5CBD11F6F5643634D2A7EA0FD9A07AA0"
"单片机课程设计/单片机Protues仿真/33个毕业设计单片机类/智能型充电器的电源和显示的设计/附录1外文资料译文.doc","单片机课程设计2/33个毕业设计——单片机类/智能型充电器的电源和显示的设计/附录1外文资料译文.doc","35328","C30CADF758DCDBA46364FA57E2E8FFE1A3A7E014B1C404FBCC9DC2467A038622"
"单片机课程设计/单片机Protues仿真/33个毕业设计单片机类/智能型充电器的电源和显示的设计/附录2外文资料原文.doc","单片机课程设计2/33个毕业设计——单片机类/智能型充电器的电源和显示的设计/附录2外文资料原文.doc","38912","760ED3EC4758A989DC674FDEBFCE1C63ECF183530F920AD8F574309586AB6DAD"
"单片机课程设计/基于51单片机的智能窗设计/基于51单片机的智能窗设计/10__器件手册/模数转换芯片ADC0832.pdf","单片机课程设计/基于51单片机的智能窗设计/10__器件手册/模数转换芯片ADC0832.pdf","120182","964CE9441B891ED2B863D214D814F9BEF91B8539E47872FFD213B12CE0CCD091"
"单片机课程设计/基于51单片机的智能窗设计/基于51单片机的智能窗设计/13--焊接教学视频（焊接前先看一遍）/说明.txt","单片机课程设计/基于51单片机的智能窗设计/13--焊接教学视频（焊接前先看一遍）/说明.txt","60","BEF301498CCC4C896FE65A3734969D1CEE08260A319BC0CDA33571619A785A0A"
"单片机课程设计/基于51单片机的智能窗设计/基于51单片机的智能窗设计/14-1视频讲解（最小系统）/仿真中最小系统.wmv","单片机课程设计/基于51单片机的智能窗设计/14-1视频讲解（最小系统）/仿真中最小系统.wmv","12824119","6842A042CA7FF3F891B002137227E2C25C3FB6BC44DBB5E8E6E260D1A310E333"
"单片机课程设计/基于51单片机的智能窗设计/基于51单片机的智能窗设计/21--教程--单片机通用视频教程/下载说明.txt","单片机课程设计/基于51单片机的智能窗设计/21--教程--单片机通用视频教程/下载说明.txt","595","8DA565CBF39B7904CCA7F3B912306CA33C750C0351DC0AF270AFA4FA4F742213"
"单片机课程设计/基于51单片机GSM模块的家庭防火防盗报警系统设计/元件焊接方法及注意事项/发光二极管/发光二极管1.jpg","单片机课程设计2/51黑论坛_1.52单片机电子秤数码管显示/1.52单片机电子秤数码管显示/## 电子称  数码管制作过程发光二极管发光二极管1.jpg","9193","B4FFC3A8D97CFFE6CDC28E890C78B5D6F611E4F16FEF3D6FF1520F8E3F51AD2A"
"单片机课程设计/基于51单片机GSM模块的家庭防火防盗报警系统设计/元件焊接方法及注意事项/轻触按键/按键解析图标注.jpg","单片机课程设计2/51黑论坛_1.52单片机电子秤数码管显示/1.52单片机电子秤数码管显示/## 电子称  数码管制作过程独立按键独立按键 (5).jpg","55638","EC0E4DDB3ACCD70D150DDB2172E0880ED45FA7EF8BADB77E13C99C38EB125209"
"单片机课程设计/基于51单片机GSM模块的家庭防火防盗报警系统设计/元件焊接方法及注意事项/轻触按键/轻触按键实物图.jpg","单片机课程设计/交通灯完美附件/7-制作详解/轻触按键/轻触按键实物图.jpg","71068","A31D0F9D3CCD2B18A219CC95320C3E3BB124A5E430C1BCDC75F334780C4DA023"
"单片机课程设计/基于单片机的多功能电子时钟万年历系统设计/基于单片机的万年历+温度检测系统设计/源程序/eeprom52.h","单片机课程设计/计算器/万年历/源程序/eeprom52.h","2597","475A6C45E8AE1927E05DC639B5848EC655A5ABBE4AAACB81948CE3C8CF3C8736"
"单片机课程设计/基于单片机的俄罗斯方块完整资料设计/俄罗斯方块完整资料 1/11-参考资料/AT89S52的中文资料.doc","单片机课程设计/基于单片机的智能浇花+温湿度报警系统/13-硬件资料/AT89S52的中文资料.doc","52224","575FBC1EC776644B7458064FC5B0C0AA133EA98C30660ED95C3BD84397CE1D44"
"单片机课程设计/基于单片机的煤气火灾检测报警系统设计/基于单片机的煤气火灾检测报警系统设计/11-开发资料/MQ-2.doc","单片机课程设计/基于单片机的煤气火灾检测报警系统设计/11-开发资料/MQ-2.doc","51712","7C9BF60B2EEF9FCF7B1FFF947B9804090E20BB95B335D30438BDF8D016FC3656"
"单片机课程设计/基于单片机的煤气火灾检测报警系统设计/基于单片机的煤气火灾检测报警系统设计/11-开发资料/MQ-3.doc","单片机课程设计/基于单片机的煤气火灾检测报警系统设计/11-开发资料/MQ-3.doc","1036980","04C400B8DCD0F338C5EA84503A264240459C9B55F5C5C9745B69F9C9EFF107B7"
"单片机课程设计/基于单片机的煤气火灾检测报警系统设计/基于单片机的煤气火灾检测报警系统设计/3-视频讲解/Thumbs.db","单片机课程设计/基于单片机的煤气火灾检测报警系统设计/3-视频讲解/Thumbs.db","46592","EC77DD6AFA0B489D4618B4D81F35B3BC5BADB68EC05720C5585F578692E8293F"
"单片机课程设计/基于单片机的数字电压表设计/基于单片机的数字电压表的设计/2、仿真图/Last Loaded 001.DBK","单片机课程设计/基于单片机的电压表设计/基于单片机的数字电压表的设计/2、仿真图/001.DSN","189870","F0740DEAC071B16E5235340FE89CB881A4755C5590F02431A6E95AC000D0E448"
"单片机课程设计/基于单片机的数字频率计设计/基于单片机的数字频率计设计/基于51单片机的数字频率计/数字频率计.pdsprj","单片机课程设计/基于单片机的数字频率计设计/基于51单片机的数字频率计/数字频率计.pdsprj","19494","0278F855E2A539615C3F6FC11B0A71D39FA46A70DE85E8D97B557DEFC8B93B4C"
"单片机课程设计/基于单片机的智能浇花+温湿度报警系统/12-制作过程及功能详解/DC电源插口/DC电源插口内部透视图.jpg","单片机课程设计/交通灯完美附件/7-制作详解/DC电源插口/DC电源插口内部透视图.jpg","6039","F8051D10E8DB6C503807BC855D65B914BF4C4177CC1C7E375028BF4AC390CE3B"
"单片机课程设计/基于单片机的智能路灯系统设计/基于单片机的智能路灯系统设计/仿真/Last Loaded 仿真.pdsbak","单片机课程设计/基于单片机的智能路灯系统设计/仿真/Last Loaded 仿真.pdsbak","35322","000F57DAF2C0A932F7658B0C20F22582DBFFEA7A488566947FF0322AE1AF63F8"
"单片机课程设计/基于单片机的智能热水器控制系统设计资料/基于单片机的智能热水器控制系统设计资料/02、原理图/原理图.pdf","单片机课程设计/基于单片机的智能热水器控制系统设计资料/02、原理图/原理图.pdf","72659","94F1B3B4AC28F9EBF6607A2015AD448375B96A0A4EC6880FB69B94DA54740E1D"
